Policy ID,Customer ID,Year,Policy Type,Premium,Deductible,Coverage Type,Premium Increase (%),Previous Year Claims,Previous Year Missed Payments,Churn
14304_2023,14304,2023,Health,1337.0,535.0,Standard,3.0,0,1,0
14305_2023,14305,2023,Auto,3040.0,3489.0,Premium,16.0,1,1,1
14306_2023,14306,2023,Life,2688.0,1103.0,Standard,6.0,0,2,0
14307_2023,14307,2023,Life,2887.0,503.0,Basic,3.0,2,0,1
14308_2023,14308,2023,Health,2523.0,1760.0,Premium,5.0,0,1,0
14309_2023,14309,2023,Auto,3740.0,4917.0,Standard,14.0,2,1,1
14310_2023,14310,2023,Health,2110.0,3219.0,Premium,8.0,1,1,1
14311_2023,14311,2023,Life,3936.0,3314.0,Basic,19.0,1,2,1
14312_2023,14312,2023,Auto,4426.0,1299.0,Standard,,0,1,1
14313_2023,14313,2023,Auto,2175.0,2881.0,Standard,14.0,2,1,1
14314_2023,14314,2023,Health,3349.0,1919.0,Premium,17.0,0,2,1
14315_2023,14315,2023,Auto,1815.0,3506.0,Basic,,2,0,1
14316_2023,14316,2023,Health,3506.0,952.0,Premium,19.0,0,0,1
14317_2023,14317,2023,Auto,3292.0,1051.0,,18.0,0,2,1
14318_2023,14318,2023,Auto,4031.0,2530.0,Standard,2.0,0,2,1
14319_2023,14319,2023,Health,4263.0,4988.0,Premium,4.0,0,0,0
14320_2023,14320,2023,Health,,3129.0,Basic,19.0,1,2,1
14321_2023,14321,2023,Health,3593.0,2024.0,Standard,17.0,0,2,1
14322_2023,14322,2023,Home,2174.0,,Basic,17.0,1,1,1
14323_2023,14323,2023,Health,3332.0,3483.0,Premium,5.0,2,0,1
14324_2023,14324,2023,Health,4698.0,839.0,Basic,,1,2,1
14325_2023,14325,2023,Home,28485.0,2502.0,Standard,12.0,1,0,1
14326_2023,14326,2023,Health,3808.0,2929.0,Premium,17.0,2,2,1
14327_2023,14327,2023,Life,2157.0,1364.0,Premium,5.0,1,1,0
14328_2023,14328,2023,Health,2651.0,4524.0,Standard,19.0,2,1,1
14329_2023,14329,2023,Health,3321.0,997.0,Standard,8.0,0,0,0
14330_2023,14330,2023,Health,1451.0,2445.0,Basic,19.0,2,1,1
14331_2023,14331,2023,Health,3058.0,4500.0,Basic,7.0,0,1,1
14332_2023,14332,2023,Life,4638.0,910.0,Standard,9.0,1,1,1
14333_2023,14333,2023,Auto,2861.0,2872.0,Premium,12.0,2,2,1
14334_2023,14334,2023,Home,4692.0,1337.0,Basic,13.0,1,1,1
14335_2023,14335,2023,Health,,3951.0,Basic,2.0,0,0,0
14336_2023,14336,2023,Health,1263.0,4302.0,Standard,18.0,1,1,1
14337_2023,14337,2023,Auto,3981.0,1648.0,Standard,16.0,1,2,1
14338_2023,14338,2023,Health,2554.0,2050.0,Standard,7.0,0,0,1
14339_2023,14339,2023,Health,4293.0,2782.0,Standard,5.0,1,0,1
14340_2023,14340,2023,Health,2739.0,654.0,Standard,3.0,0,0,0
14341_2023,14341,2023,Home,3349.0,2391.0,Premium,17.0,1,2,1
14342_2023,14342,2023,Health,2724.0,2098.0,Basic,12.0,1,1,1
14343_2023,14343,2023,Life,1856.0,1486.0,Standard,3.0,0,1,0
14344_2023,14344,2023,Life,3564.0,4755.0,Standard,5.0,0,0,0
14345_2023,14345,2023,Life,1728.0,3189.0,Standard,12.0,1,0,0
14346_2023,14346,2023,Auto,2932.0,,Basic,4.0,1,0,0
14347_2023,14347,2023,Health,4286.0,1502.0,Basic,11.0,1,2,1
14348_2023,14348,2023,Life,2506.0,1808.0,Standard,9.0,0,2,1
14349_2023,14349,2023,Auto,2584.0,2775.0,Premium,12.0,0,2,1
14350_2023,14350,2023,Health,2074.0,4638.0,Standard,13.0,2,1,1
14351_2023,14351,2023,Health,2488.0,3073.0,Standard,,2,0,1
14352_2023,14352,2023,Health,30214.0,1293.0,Standard,5.0,0,0,0
14353_2023,14353,2023,Health,4265.0,2606.0,Basic,18.0,0,0,1
14354_2023,14354,2023,Health,1550.0,3418.0,Standard,2.0,0,2,1
14355_2023,14355,2023,Health,2520.0,3878.0,Basic,3.0,1,0,0
14356_2023,14356,2023,Life,3323.0,1653.0,Standard,16.0,2,1,1
14357_2023,14357,2023,Life,4174.0,2388.0,,4.0,0,0,0
14358_2023,14358,2023,Auto,4420.0,3387.0,Standard,6.0,2,1,1
14359_2023,14359,2023,Health,4950.0,772.0,Basic,19.0,2,1,1
14360_2023,14360,2023,Health,1379.0,908.0,Basic,3.0,0,2,1
14361_2023,14361,2023,Home,4911.0,1575.0,Basic,,1,1,1
14362_2023,14362,2023,Life,3885.0,4420.0,Basic,14.0,2,2,1
14363_2023,14363,2023,Health,2385.0,3098.0,Standard,6.0,0,0,0
14364_2023,14364,2023,Health,3997.0,2840.0,Standard,11.0,1,1,1
14365_2023,14365,2023,Auto,2441.0,-500.0,Standard,16.0,0,2,1
14366_2023,14366,2023,Health,3750.0,2357.0,Premium,15.0,0,2,1
14367_2023,14367,2023,Health,3531.0,1686.0,Standard,7.0,1,1,1
14368_2023,14368,2023,Auto,2581.0,2965.0,Basic,,0,2,1
14369_2023,14369,2023,Life,3814.0,3566.0,Premium,7.0,2,0,1
14370_2023,14370,2023,Life,1442.0,1631.0,Standard,3.0,2,1,1
14371_2023,14371,2023,Health,2630.0,2632.0,Premium,4.0,0,0,0
14372_2023,14372,2023,Auto,3302.0,979.0,Standard,11.0,0,0,0
14373_2023,14373,2023,Health,1070.0,1123.0,Standard,12.0,2,0,1
14374_2023,14374,2023,Health,1017.0,,Basic,17.0,2,1,1
14375_2023,14375,2023,Health,1902.0,3189.0,Premium,6.0,1,2,1
14376_2023,14376,2023,Health,1598.0,957.0,Basic,3.0,0,2,1
14377_2023,14377,2023,Auto,3495.0,3513.0,Premium,13.0,2,0,1
14378_2023,14378,2023,Health,3680.0,4045.0,Basic,0.0,2,1,1
14379_2023,14379,2023,Auto,,3463.0,Standard,,2,1,1
14380_2023,14380,2023,Health,4738.0,3781.0,Premium,14.0,1,1,1
14381_2023,14381,2023,Home,1526.0,1096.0,Standard,18.0,2,1,1
14382_2023,14382,2023,Health,1482.0,4433.0,Standard,0.0,1,1,1
14383_2023,14383,2023,Life,1060.0,4869.0,Premium,11.0,2,2,1
14384_2023,14384,2023,Health,4312.0,3034.0,Basic,14.0,0,0,1
14385_2023,14385,2023,Life,4929.0,,Standard,5.0,2,0,1
14386_2023,14386,2023,Life,4940.0,3313.0,Basic,0.0,2,1,1
14387_2023,14387,2023,Auto,4960.0,4302.0,Basic,1.0,1,2,1
14388_2023,14388,2023,Health,4698.0,2200.0,Basic,13.0,2,0,1
14389_2023,14389,2023,Health,4702.0,1527.0,,18.0,0,0,1
14390_2023,14390,2023,Health,3790.0,1052.0,Standard,16.0,1,1,1
14391_2023,14391,2023,Auto,1406.0,2700.0,Basic,19.0,1,2,1
14392_2023,14392,2023,Health,4161.0,1690.0,Basic,16.0,2,1,1
14393_2023,14393,2023,Health,4493.0,2667.0,Premium,11.0,0,1,1
14394_2023,14394,2023,Life,4695.0,4352.0,Basic,9.0,2,2,1
14395_2023,14395,2023,Health,4082.0,2016.0,Standard,14.0,0,0,0
14396_2023,14396,2023,Life,1842.0,2858.0,Basic,18.0,1,0,1
14397_2023,14397,2023,Health,1518.0,567.0,Standard,7.0,1,0,1
14398_2023,14398,2023,Health,3368.0,1115.0,Standard,15.0,1,1,1
14399_2023,14399,2023,Auto,1165.0,1203.0,Premium,17.0,2,0,1
14400_2023,14400,2023,Life,3631.0,876.0,Standard,13.0,2,0,1
14401_2023,14401,2023,Auto,3331.0,4712.0,Premium,9.0,1,2,1
14402_2023,14402,2023,Home,,3626.0,Standard,12.0,1,0,1
14403_2023,14403,2023,Auto,4780.0,3266.0,Basic,9.0,1,1,1
14404_2023,14404,2023,Health,3920.0,2299.0,Standard,6.0,2,2,1
14405_2023,14405,2023,Life,2911.0,1370.0,Basic,9.0,0,2,1
14406_2023,14406,2023,Life,3397.0,,Premium,16.0,0,0,0
14407_2023,14407,2023,Life,3079.0,2790.0,Basic,10.0,0,1,1
14408_2023,14408,2023,Health,4261.0,3080.0,Premium,7.0,1,1,0
14409_2023,14409,2023,Auto,3507.0,3050.0,Basic,14.0,1,2,1
14410_2023,14410,2023,Auto,4691.0,1347.0,Standard,14.0,1,2,1
14411_2023,14411,2023,Health,3312.0,4496.0,Premium,13.0,1,1,1
14412_2023,14412,2023,Life,,4488.0,Standard,18.0,0,0,1
14413_2023,14413,2023,Life,3282.0,1531.0,Basic,15.0,1,0,1
14414_2023,14414,2023,Health,4421.0,2543.0,Basic,1.0,1,0,1
14415_2023,14415,2023,Auto,4894.0,2686.0,Premium,17.0,0,1,1
14416_2023,14416,2023,Home,1185.0,2564.0,Standard,4.0,1,1,1
14417_2023,14417,2023,Life,4449.0,2362.0,Basic,15.0,0,0,0
14418_2023,14418,2023,Life,4817.0,2369.0,Standard,11.0,1,1,1
14419_2023,14419,2023,Life,2176.0,1335.0,Premium,0.0,1,1,1
14420_2023,14420,2023,Auto,2750.0,789.0,Basic,18.0,0,2,1
14421_2023,14421,2023,Health,4071.0,1880.0,Standard,0.0,0,2,1
14422_2023,14422,2023,Health,2402.0,2526.0,Basic,15.0,2,1,1
14423_2023,14423,2023,Auto,2171.0,2527.0,Standard,4.0,2,1,1
14424_2023,14424,2023,Health,2744.0,3141.0,Premium,19.0,2,1,1
14425_2023,14425,2023,Health,1053.0,3114.0,Premium,5.0,2,1,1
14426_2023,14426,2023,Health,1575.0,4906.0,Standard,2.0,0,1,0
14427_2023,14427,2023,Home,3351.0,3694.0,Premium,19.0,0,2,1
14428_2023,14428,2023,Health,1048.0,4935.0,Standard,5.0,1,1,1
14429_2023,14429,2023,Life,3771.0,824.0,Basic,9.0,0,1,0
14430_2023,14430,2023,Life,4142.0,1654.0,Standard,3.0,2,0,1
14431_2023,14431,2023,Life,1623.0,4021.0,Basic,12.0,2,1,1
14432_2023,14432,2023,Health,3877.0,568.0,Standard,2.0,0,1,1
14433_2023,14433,2023,Auto,1662.0,1223.0,Standard,18.0,1,0,1
14434_2023,14434,2023,Life,1014.0,3898.0,Standard,2.0,2,2,1
14435_2023,14435,2023,Auto,3562.0,,Premium,9.0,2,0,1
14436_2023,14436,2023,Health,4097.0,2893.0,Premium,7.0,0,1,0
14437_2023,14437,2023,Auto,1478.0,4151.0,Premium,10.0,2,2,1
14438_2023,14438,2023,Auto,,3768.0,Standard,4.0,2,1,1
14439_2023,14439,2023,Health,2366.0,2160.0,Basic,6.0,0,0,0
14440_2023,14440,2023,Life,2361.0,2187.0,Standard,14.0,0,0,0
14441_2023,14441,2023,Health,1332.0,1996.0,Standard,5.0,1,2,1
14442_2023,14442,2023,Health,1029.0,1443.0,Basic,17.0,2,1,1
14443_2023,14443,2023,Health,2128.0,4808.0,Standard,16.0,0,0,0
14444_2023,14444,2023,Life,1157.0,4146.0,Basic,18.0,0,0,0
14445_2023,14445,2023,Auto,,990.0,Basic,5.0,2,2,1
14446_2023,14446,2023,Health,1567.0,561.0,Basic,17.0,0,1,1
14447_2023,14447,2023,Health,1359.0,1932.0,Premium,11.0,1,0,1
14448_2023,14448,2023,Auto,,2559.0,Basic,18.0,1,1,1
14449_2023,14449,2023,Life,1796.0,538.0,Basic,15.0,1,1,1
14450_2023,14450,2023,Health,,2295.0,Standard,18.0,1,2,1
14451_2023,14451,2023,Auto,1192.0,1546.0,Basic,2.0,1,1,0
14452_2023,14452,2023,Health,1214.0,3152.0,Standard,8.0,2,0,1
14453_2023,14453,2023,Health,4331.0,4965.0,Basic,1.0,1,0,0
14454_2023,14454,2023,Health,4945.0,3614.0,Standard,5.0,2,1,1
14455_2023,14455,2023,Auto,3023.0,,Standard,0.0,2,2,1
14456_2023,14456,2023,Health,4970.0,1696.0,,12.0,2,0,1
14457_2023,14457,2023,Home,3268.0,3767.0,Basic,,0,2,0
14458_2023,14458,2023,Auto,2989.0,3350.0,Basic,13.0,2,2,1
14459_2023,14459,2023,Auto,1957.0,1646.0,Standard,10.0,1,1,1
14460_2023,14460,2023,Life,1906.0,4457.0,Standard,13.0,0,1,1
14461_2023,14461,2023,Health,4470.0,1122.0,Standard,11.0,0,1,1
14462_2023,14462,2023,Health,2685.0,4263.0,Basic,19.0,0,2,1
14463_2023,14463,2023,Health,23111.0,1941.0,Standard,18.0,1,1,1
14464_2023,14464,2023,Health,4408.0,990.0,Standard,8.0,2,0,1
14465_2023,14465,2023,Health,4182.0,4949.0,Premium,,2,2,1
14466_2023,14466,2023,Health,,3050.0,Premium,14.0,2,0,1
14467_2023,14467,2023,Auto,1722.0,1310.0,Standard,9.0,2,1,1
14468_2023,14468,2023,Auto,3059.0,1989.0,Premium,14.0,1,1,1
14469_2023,14469,2023,Auto,2694.0,4955.0,Basic,,2,0,1
14470_2023,14470,2023,Auto,2572.0,3837.0,Premium,19.0,1,1,1
14471_2023,14471,2023,Health,3173.0,2085.0,Premium,19.0,1,1,1
14472_2023,14472,2023,Health,3809.0,4528.0,Standard,,1,1,1
14473_2023,14473,2023,Life,2097.0,1529.0,Standard,2.0,1,1,1
14474_2023,14474,2023,Health,2596.0,1071.0,Basic,4.0,1,1,1
14475_2023,14475,2023,Health,2207.0,3670.0,Standard,0.0,0,1,1
14476_2023,14476,2023,Auto,1465.0,4947.0,Premium,,2,0,1
14477_2023,14477,2023,Home,3756.0,907.0,Basic,13.0,2,1,1
14478_2023,14478,2023,Auto,40776.0,3752.0,Standard,16.0,0,1,0
14479_2023,14479,2023,Auto,2524.0,3751.0,Standard,10.0,1,0,0
14480_2023,14480,2023,Health,1423.0,1263.0,Standard,4.0,1,1,1
14481_2023,14481,2023,Life,2458.0,1846.0,Premium,13.0,2,0,1
14482_2023,14482,2023,Auto,3118.0,,Standard,5.0,1,1,1
14483_2023,14483,2023,Life,1958.0,3089.0,Standard,3.0,2,2,1
14484_2023,14484,2023,Home,,2573.0,Standard,10.0,1,2,1
14485_2023,14485,2023,Health,,2198.0,,12.0,2,2,1
14486_2023,14486,2023,Health,3961.0,1444.0,Basic,19.0,0,2,1
14487_2023,14487,2023,Auto,4967.0,907.0,Standard,18.0,0,1,1
14488_2023,14488,2023,Home,3680.0,1350.0,Basic,18.0,0,0,1
14489_2023,14489,2023,Auto,3846.0,723.0,Basic,0.0,1,1,1
14490_2023,14490,2023,Health,,3871.0,Standard,11.0,0,0,1
14491_2023,14491,2023,Life,4854.0,2664.0,Basic,2.0,0,1,1
14492_2023,14492,2023,Auto,4108.0,4699.0,Standard,17.0,0,2,1
14493_2023,14493,2023,Health,3025.0,3289.0,Premium,7.0,2,0,1
14494_2023,14494,2023,Life,2068.0,4316.0,Basic,17.0,0,2,1
14495_2023,14495,2023,Life,1762.0,3405.0,Standard,16.0,1,0,1
14496_2023,14496,2023,Health,3549.0,3645.0,Premium,2.0,0,1,0
14497_2023,14497,2023,Life,2035.0,4176.0,Standard,11.0,0,2,1
14498_2023,14498,2023,Health,4932.0,1516.0,,7.0,0,0,0
14499_2023,14499,2023,Auto,3589.0,1841.0,Basic,8.0,0,2,1
14500_2023,14500,2023,Health,1561.0,3223.0,Basic,11.0,1,2,1
14501_2023,14501,2023,Life,2711.0,2614.0,Premium,9.0,1,2,1
14502_2023,14502,2023,Auto,4440.0,1191.0,Standard,13.0,1,1,1
14503_2023,14503,2023,Auto,3497.0,1956.0,Basic,14.0,1,1,1
14504_2023,14504,2023,Health,1596.0,1972.0,Premium,5.0,0,1,0
14505_2023,14505,2023,Auto,4504.0,2761.0,Premium,6.0,2,2,1
14506_2023,14506,2023,Health,2019.0,802.0,Basic,17.0,1,1,1
14507_2023,14507,2023,Auto,3787.0,,,15.0,0,2,1
14508_2023,14508,2023,Auto,2776.0,4688.0,Basic,14.0,0,1,1
14509_2023,14509,2023,Health,3951.0,605.0,Standard,,1,1,1
14510_2023,14510,2023,Health,,509.0,Premium,10.0,0,1,1
14511_2023,14511,2023,Health,1595.0,3245.0,Standard,6.0,0,1,0
14512_2023,14512,2023,Health,2888.0,3948.0,Premium,18.0,2,0,1
14513_2023,14513,2023,Life,2717.0,3597.0,Standard,8.0,1,1,1
14514_2023,14514,2023,Life,3494.0,3701.0,Standard,18.0,0,1,1
14515_2023,14515,2023,Health,1888.0,3039.0,Standard,9.0,0,1,1
14516_2023,14516,2023,Health,1329.0,3394.0,Premium,5.0,1,2,1
14517_2023,14517,2023,Life,4720.0,3155.0,Basic,17.0,1,0,1
14518_2023,14518,2023,Health,4270.0,3809.0,Basic,6.0,0,0,1
14519_2023,14519,2023,Health,1078.0,540.0,Premium,3.0,0,2,1
14520_2023,14520,2023,Health,,2634.0,Standard,8.0,0,2,1
14521_2023,14521,2023,Health,2568.0,4658.0,Standard,4.0,1,0,0
14522_2023,14522,2023,Life,,1310.0,Standard,19.0,1,0,1
14523_2023,14523,2023,Auto,3739.0,4535.0,Standard,19.0,0,0,0
14524_2023,14524,2023,Health,1560.0,3462.0,Standard,,0,1,0
14525_2023,14525,2023,Auto,2825.0,1788.0,Standard,13.0,0,1,1
14526_2023,14526,2023,Auto,2326.0,3230.0,Premium,4.0,0,1,1
14527_2023,14527,2023,Health,4172.0,4960.0,,7.0,1,2,1
14528_2023,14528,2023,Auto,4504.0,3873.0,,,1,0,1
14529_2023,14529,2023,Home,4068.0,3263.0,Standard,6.0,1,1,1
14530_2023,14530,2023,Health,2100.0,3630.0,Basic,1.0,1,2,1
14531_2023,14531,2023,Health,3751.0,1637.0,,1.0,2,1,1
14532_2023,14532,2023,Health,4513.0,4721.0,Premium,15.0,2,0,1
14533_2023,14533,2023,Health,2034.0,3153.0,Basic,5.0,0,0,0
14534_2023,14534,2023,Health,4248.0,3517.0,Standard,19.0,0,1,1
14535_2023,14535,2023,Health,4636.0,4797.0,Basic,16.0,1,0,1
14536_2023,14536,2023,Auto,2487.0,3127.0,Basic,18.0,0,1,0
14537_2023,14537,2023,Life,3026.0,1579.0,Basic,19.0,1,2,1
14538_2023,14538,2023,Health,2019.0,4757.0,Premium,8.0,2,1,1
14539_2023,14539,2023,Health,1730.0,4902.0,Standard,1.0,2,2,1
14540_2023,14540,2023,Health,3279.0,4699.0,Standard,5.0,0,2,1
14541_2023,14541,2023,Health,1110.0,4714.0,Premium,16.0,1,1,1
14542_2023,14542,2023,Health,4625.0,1241.0,Premium,16.0,0,2,1
14543_2023,14543,2023,Health,2974.0,4960.0,Standard,13.0,2,1,1
14544_2023,14544,2023,Health,2194.0,1271.0,Standard,7.0,2,0,1
14545_2023,14545,2023,Auto,4068.0,1097.0,Basic,17.0,2,1,1
14546_2023,14546,2023,Health,1927.0,2112.0,Standard,9.0,0,1,0
14547_2023,14547,2023,Auto,1279.0,3261.0,Premium,,1,0,0
14548_2023,14548,2023,Health,,4493.0,Basic,17.0,2,0,1
14549_2023,14549,2023,Health,,2470.0,Standard,,0,2,1
14550_2023,14550,2023,Health,4824.0,822.0,Premium,7.0,1,0,0
14551_2023,14551,2023,Life,4375.0,3172.0,Standard,1.0,0,0,0
14552_2023,14552,2023,Home,2857.0,3011.0,Standard,12.0,1,2,1
14553_2023,14553,2023,Health,3319.0,3534.0,Basic,1.0,0,0,0
14554_2023,14554,2023,Auto,3153.0,2088.0,Standard,11.0,0,1,0
14555_2023,14555,2023,Health,3143.0,1005.0,Basic,13.0,2,0,1
14556_2023,14556,2023,Health,2952.0,1314.0,Standard,,1,0,1
14557_2023,14557,2023,Health,,4574.0,Standard,9.0,0,2,1
14558_2023,14558,2023,Health,1946.0,4532.0,Premium,2.0,2,2,1
14559_2023,14559,2023,Auto,3613.0,3942.0,Standard,0.0,0,2,0
14560_2023,14560,2023,Health,2263.0,2694.0,Standard,3.0,2,2,1
14561_2023,14561,2023,Life,1353.0,3172.0,Basic,1.0,2,2,1
14562_2023,14562,2023,Health,1434.0,4136.0,Standard,16.0,2,1,1
14563_2023,14563,2023,Auto,3593.0,1689.0,Premium,4.0,2,0,1
14564_2023,14564,2023,Home,2213.0,4195.0,Basic,,0,0,0
14565_2023,14565,2023,Auto,4593.0,4124.0,Basic,13.0,2,2,1
14566_2023,14566,2023,Health,1978.0,2810.0,Standard,14.0,2,0,1
14567_2023,14567,2023,Health,1400.0,3045.0,Premium,2.0,2,0,1
14568_2023,14568,2023,Life,4904.0,3359.0,Premium,7.0,0,1,1
14569_2023,14569,2023,Life,2733.0,4898.0,Standard,12.0,1,2,1
14570_2023,14570,2023,Health,2614.0,1494.0,Standard,3.0,2,2,1
14571_2023,14571,2023,Health,2824.0,920.0,Basic,18.0,0,0,0
14572_2023,14572,2023,Health,4053.0,3357.0,Basic,0.0,2,1,1
14573_2023,14573,2023,Health,2595.0,853.0,Standard,10.0,0,2,0
14574_2023,14574,2023,Health,1915.0,2995.0,Basic,7.0,2,2,1
14575_2023,14575,2023,Health,4947.0,2698.0,Standard,14.0,0,0,0
14576_2023,14576,2023,Life,,3323.0,Premium,0.0,1,2,1
14577_2023,14577,2023,Health,1280.0,3743.0,Standard,17.0,0,2,1
14578_2023,14578,2023,Health,3617.0,4667.0,Standard,15.0,0,1,1
14579_2023,14579,2023,Life,2615.0,1292.0,Premium,16.0,0,0,0
14580_2023,14580,2023,Health,2601.0,2538.0,Standard,3.0,2,2,1
14581_2023,14581,2023,Health,3047.0,4724.0,Basic,0.0,0,1,0
14582_2023,14582,2023,Life,3836.0,3895.0,Basic,16.0,0,2,1
14583_2023,14583,2023,Auto,3873.0,2854.0,Basic,12.0,0,1,0
14584_2023,14584,2023,Life,3266.0,4742.0,Basic,1.0,0,1,1
14585_2023,14585,2023,Health,3610.0,,,16.0,2,1,1
14586_2023,14586,2023,Auto,,921.0,Basic,,0,2,0
14587_2023,14587,2023,Health,2140.0,1863.0,Standard,11.0,0,2,1
14588_2023,14588,2023,Auto,3662.0,4400.0,Standard,6.0,2,2,1
14589_2023,14589,2023,Health,4393.0,1847.0,Standard,18.0,2,1,1
14590_2023,14590,2023,Auto,1610.0,4764.0,Standard,,2,0,1
14591_2023,14591,2023,Home,3380.0,3788.0,Basic,18.0,2,1,1
14592_2023,14592,2023,Health,2477.0,1784.0,Standard,9.0,2,2,1
14593_2023,14593,2023,Health,2741.0,2220.0,Premium,4.0,2,0,1
14594_2023,14594,2023,Life,2895.0,,Standard,8.0,0,0,0
14595_2023,14595,2023,Life,3823.0,2507.0,Basic,15.0,2,2,1
14596_2023,14596,2023,Auto,1523.0,3873.0,Premium,16.0,0,0,0
14597_2023,14597,2023,Life,2513.0,4580.0,Standard,14.0,1,2,1
14598_2023,14598,2023,Home,4339.0,2009.0,Basic,19.0,1,1,1
14599_2023,14599,2023,Health,3166.0,1903.0,Standard,15.0,2,2,1
14600_2023,14600,2023,Health,2522.0,2623.0,Basic,7.0,0,2,1
14601_2023,14601,2023,Home,2655.0,3493.0,Premium,7.0,0,1,0
14602_2023,14602,2023,Life,3688.0,,Basic,,1,2,1
14603_2023,14603,2023,Home,2356.0,3348.0,Premium,16.0,1,2,1
14604_2023,14604,2023,Auto,3210.0,3263.0,Premium,3.0,0,2,1
14605_2023,14605,2023,Auto,3905.0,3908.0,Standard,0.0,0,1,0
14606_2023,14606,2023,Life,3517.0,2816.0,Standard,1.0,2,2,1
14607_2023,14607,2023,Auto,4076.0,3258.0,Basic,11.0,2,0,1
14608_2023,14608,2023,Life,2494.0,1687.0,Basic,18.0,2,0,1
14609_2023,14609,2023,Health,1933.0,99999.0,Premium,13.0,0,0,0
14610_2023,14610,2023,Health,2429.0,1384.0,Basic,1.0,1,1,0
14611_2023,14611,2023,Auto,2724.0,4788.0,,,2,1,1
14612_2023,14612,2023,Life,2625.0,1779.0,Standard,12.0,1,0,1
14613_2023,14613,2023,Auto,3094.0,3581.0,Premium,3.0,0,2,0
14614_2023,14614,2023,Health,2334.0,2788.0,Standard,12.0,2,2,1
14615_2023,14615,2023,Health,3592.0,3752.0,Basic,10.0,1,1,1
14616_2023,14616,2023,Life,2992.0,4563.0,Premium,0.0,0,2,1
14617_2023,14617,2023,Health,2905.0,2762.0,Basic,3.0,0,1,0
14618_2023,14618,2023,Health,4718.0,1354.0,Premium,12.0,0,2,1
14619_2023,14619,2023,Health,3059.0,3027.0,Standard,10.0,1,0,1
14620_2023,14620,2023,Life,1233.0,3668.0,Premium,7.0,1,1,1
14621_2023,14621,2023,Auto,1048.0,,Basic,9.0,1,1,1
14622_2023,14622,2023,Auto,1295.0,720.0,Basic,5.0,2,2,1
14623_2023,14623,2023,Health,4109.0,2254.0,Standard,14.0,1,0,1
14624_2023,14624,2023,Health,,3018.0,Standard,,1,0,1
14625_2023,14625,2023,Health,4209.0,4368.0,Basic,2.0,1,2,1
14626_2023,14626,2023,Health,2693.0,3771.0,Standard,4.0,1,0,1
14627_2023,14627,2023,Health,3082.0,2416.0,Basic,19.0,1,1,1
14628_2023,14628,2023,Health,3100.0,3621.0,Standard,12.0,0,1,1
14629_2023,14629,2023,Auto,2241.0,2325.0,Basic,1.0,2,2,1
14630_2023,14630,2023,Home,1352.0,3576.0,Basic,,1,2,1
14631_2023,14631,2023,Life,2609.0,4719.0,Standard,9.0,1,1,1
14632_2023,14632,2023,Auto,3095.0,4688.0,Standard,10.0,1,0,1
14633_2023,14633,2023,Home,2677.0,4774.0,Premium,15.0,0,0,0
14634_2023,14634,2023,Health,2356.0,959.0,Premium,8.0,0,2,1
14635_2023,14635,2023,Auto,30838.0,4980.0,Premium,12.0,0,0,1
14636_2023,14636,2023,Health,1601.0,2171.0,Basic,17.0,1,0,0
14637_2023,14637,2023,Life,1274.0,-500.0,Premium,0.0,2,1,1
14638_2023,14638,2023,Health,4414.0,1073.0,Premium,17.0,0,2,1
14639_2023,14639,2023,Auto,4987.0,631.0,Standard,16.0,2,1,1
14640_2023,14640,2023,Auto,4302.0,572.0,Standard,15.0,2,0,1
14641_2023,14641,2023,Home,3721.0,,Standard,0.0,0,1,1
14642_2023,14642,2023,Life,2264.0,4025.0,Standard,10.0,1,0,0
14643_2023,14643,2023,Auto,2771.0,3970.0,Basic,5.0,2,1,1
14644_2023,14644,2023,Health,1250.0,2794.0,Standard,1.0,2,1,1
14645_2023,14645,2023,Health,4096.0,4958.0,Standard,7.0,0,1,1
14646_2023,14646,2023,Health,3665.0,4040.0,Basic,2.0,0,1,0
14647_2023,14647,2023,Health,4234.0,2345.0,Basic,16.0,1,0,1
14648_2023,14648,2023,Health,1105.0,3082.0,Premium,8.0,0,0,0
14649_2023,14649,2023,Health,4576.0,4198.0,Basic,17.0,2,0,1
14650_2023,14650,2023,Auto,3677.0,2905.0,Basic,13.0,1,0,1
14651_2023,14651,2023,Health,4223.0,2393.0,Basic,10.0,0,2,1
14652_2023,14652,2023,Health,1912.0,4373.0,Basic,6.0,2,2,1
14653_2023,14653,2023,Life,3662.0,3013.0,Basic,10.0,0,0,0
14654_2023,14654,2023,Auto,3209.0,2206.0,,6.0,1,2,1
14655_2023,14655,2023,Health,3756.0,3220.0,Standard,12.0,1,1,1
14656_2023,14656,2023,Health,2129.0,4768.0,Premium,12.0,0,0,0
14657_2023,14657,2023,Auto,2188.0,2373.0,,9.0,2,1,1
14658_2023,14658,2023,Life,3624.0,3441.0,Standard,12.0,0,0,1
14659_2023,14659,2023,Health,4205.0,-500.0,Standard,14.0,0,1,0
14660_2023,14660,2023,Health,3338.0,4731.0,Basic,0.0,1,0,0
14661_2023,14661,2023,Auto,1699.0,1832.0,Standard,7.0,0,0,0
14662_2023,14662,2023,Health,1725.0,2556.0,Premium,12.0,2,1,1
14663_2023,14663,2023,Health,4165.0,4328.0,Standard,4.0,1,0,1
14664_2023,14664,2023,Health,2252.0,4237.0,Basic,8.0,2,1,1
14665_2023,14665,2023,Home,3171.0,1840.0,Standard,12.0,1,0,1
